sourceCode,sourceName,sourceFrequency,sourceAutoAssignedConceptIds,ADD_INFO:extra_codes,matchScore,mappingStatus,equivalence,statusSetBy,statusSetOn,conceptId,conceptName,domainId,mappingType,comment,createdBy,createdOn,assignedReviewer
LABO_AZ002434,Troponin T.cardiac - Troponine T (serum/plasma) - Troponine T hs - AZ002434,431730,,6598-7,1.00,APPROVED,EQUAL,Stijn Dupulthys,1660038651131,3019800,Troponin T.cardiac [Mass/volume] in Serum or Plasma,Measurement,MAPS_TO,AUTO MAPPED,etl,1660028797633,
LABO_CS001692,urobilinogeen - CS001692,427125,,13900F.U - UBG,0.00,APPROVED,EQUAL,Stijn Dupulthys,1660038689650,40765224,Urobilinogen [Presence] in Urine by Automated test strip,Measurement,MAPS_TO,NOT AUTO MAPPED,Stijn Dupulthys,1660038688230,
LABO_BE002876,LDL-cholesterol - BE002876,424708,,57133B.B - LDL,0.00,APPROVED,EQUAL,Stijn Dupulthys,1660038735236,3028437,Cholesterol in LDL [Mass/volume] in Serum or Plasma,Measurement,MAPS_TO,NOT AUTO MAPPED,Stijn Dupulthys,1660038732676,
LABO_AZ002552,bilirubine - AZ002552,422131,,13900U.U - UBIL,0.00,APPROVED,EQUAL,Stijn Dupulthys,1660038757044,3030477,Bilirubin.total [Presence] in Urine by Automated test strip,Measurement,MAPS_TO,NOT AUTO MAPPED,Stijn Dupulthys,1660038755767,
LABO_AZ002554,hyaliene cilinders - AZ002554,420152,,13901P.U - UFHYCIL,0.00,APPROVED,EQUAL,Stijn Dupulthys,1660038796341,3030981,Hyaline casts [#/volume] in Urine by Automated count,Measurement,MAPS_TO,NOT AUTO MAPPED,Stijn Dupulthys,1660038793870,
LABO_AZ002557,pathologische cilinders - AZ002557,419470,,63228C.U - UFPACIL,0.00,APPROVED,EQUAL,Stijn Dupulthys,1660038805485,21491346,Pathologic casts [#/volume] in Urine by Automated count,Measurement,MAPS_TO,NOT AUTO MAPPED,Stijn Dupulthys,1660038804374,
LABO_AZ002561,tubulusepitheel - AZ002561,415348,,13901M.U - UFSRC,0.00,APPROVED,EQUAL,Stijn Dupulthys,1660038825633,3000850,Epithelial cells [#/volume] in Urine,Measurement,MAPS_TO,NOT AUTO MAPPED,Stijn Dupulthys,1660038823927,
LABO_AZ002369,Iron binding capacity - Ijzerbindingscapaciteit (serum/plasma) [µg/dL] - ijzerbinding (TIBC) - AZ002369,407261,,2500-7,1.00,APPROVED,EQUAL,etl,1660028797633,3021044,Iron binding capacity [Mass/volume] in Serum or Plasma,Measurement,MAPS_TO,AUTO MAPPED,etl,1660028797633,
LABO_AZ002555,Crystals - Kristallen (urine sediment) - aanwezigheid of identiteit - -licht microscopie - kristallen - AZ002555,406200,,5782-8,1.00,APPROVED,EQUAL,etl,1660028797633,3025590,Crystals [type] in Urine sediment by Light microscopy,Measurement,MAPS_TO,AUTO MAPPED,etl,1660028797633,
LABO_AZ002558,Epithelial cells.squamous - Epitheelcellen squameus (urine) - in #/volume - automatische telling - plaatepitheel - AZ002558,403465,,51486-9,1.00,APPROVED,EQUAL,etl,1660028797633,3029879,Epithelial cells.squamous [#/volume] in Urine by Automated count,Measurement,MAPS_TO,AUTO MAPPED,etl,1660028797633,
LABO_AZ001350,Carboxyhemoglobin/Hemoglobin.total - Carboxyhemoglobine (bloed) - in % - carboxyhemoglobine - AZ001350,397706,,20563-3,1.00,APPROVED,EQUAL,etl,1660028797633,3023081,Carboxyhemoglobin/Hemoglobin.total in Blood,Measurement,MAPS_TO,AUTO MAPPED,etl,1660028797633,
LABO_AZ001354,methemoglobine - AZ001354,395789,,HBMET,0.00,APPROVED,EQUAL,Stijn Dupulthys,1660045993025,3007930,Methemoglobin/Hemoglobin.total in Blood,Measurement,MAPS_TO,NOT AUTO MAPPED,Stijn Dupulthys,1660045991887,
LABO_AZ001769,Magnesium - Magnesium (serum/plasma) - magnesium (mg/dl) - AZ001769,389528,,19123-9,1.00,APPROVED,EQUAL,etl,1660028797633,3001420,Magnesium [Mass/volume] in Serum or Plasma,Measurement,MAPS_TO,AUTO MAPPED,etl,1660028797633,
LABO_00000861,SARS-CoV-2 PCR (wisser) - 00000861,386620,,SARS-COV-2 PCR (WISSER),0.00,APPROVED,EQUAL,Stijn Dupulthys,1660039175029,36033665,SARS-CoV-2 (COVID-19) S gene mutation [Presence] in Specimen by Molecular genetics method,Measurement,MAPS_TO,NOT AUTO MAPPED,Stijn Dupulthys,1660039173758,
LABO_AZ000104,amylase - AZ000104,363926,,572531.B - AMY,0.00,APPROVED,EQUAL,Stijn Dupulthys,1660039256138,3016771,Amylase [Enzymatic activity/volume] in Serum or Plasma,Measurement,MAPS_TO,NOT AUTO MAPPED,Stijn Dupulthys,1660039254586,
LABO_AZ001175,Iron saturation - Ijzer saturatie (serum/plasma) - in % - ijzer-saturatie - AZ001175,355896,,2502-3,1.00,APPROVED,EQUAL,etl,1660028797633,3000185,Iron saturation [Mass Fraction] in Serum or Plasma,Measurement,MAPS_TO,AUTO MAPPED,etl,1660028797633,
LABO_AZ000080,Albumin - Albumine (serum/plasma) - [g/L] - albumine (g/L) - AZ000080,348984,,1751-7,1.00,APPROVED,EQUAL,etl,1660028797633,3024561,Albumin [Mass/volume] in Serum or Plasma,Measurement,MAPS_TO,AUTO MAPPED,etl,1660028797633,
LABO_AZ002605,Protein - Eiwit (urine) - in massa/volume - totaal eiwit - AZ002605,344467,,2888-6,1.00,APPROVED,EQUAL,etl,1660028797633,3037121,Protein [Mass/volume] in Urine,Measurement,MAPS_TO,AUTO MAPPED,etl,1660028797633,
LABO_CS002104,bicarbonaat - CS002104,341981,,T_A_10412,0.00,APPROVED,EQUAL,Stijn Dupulthys,1660039305364,3006576,Bicarbonate [Moles/volume] in Blood,Measurement,MAPS_TO,Blood or Serum or Plasma?,Stijn Dupulthys,1660039302575,
LABO_AZ000081,albumine g/L - AZ000081,341501,,ALBg,0.00,APPROVED,EQUAL,Stijn Dupulthys,1660039473815,3028286,Albumin [Mass/volume] in Serum or Plasma by Electrophoresis,Measurement,MAPS_TO,NOT AUTO MAPPED,Stijn Dupulthys,1660039472523,
LABO_AZ000016,alfa-1 globulines g/L - AZ000016,341501,,A1g,0.00,APPROVED,EQUAL,Stijn Dupulthys,1660039493179,3015322,Alpha 1 globulin [Mass/volume] in Serum or Plasma by Electrophoresis,Measurement,MAPS_TO,NOT AUTO MAPPED,Stijn Dupulthys,1660039491710,
LABO_AZ000018,alfa-2 g/L - AZ000018,341499,,A2g,0.00,APPROVED,EQUAL,Stijn Dupulthys,1660039503443,3005229,Alpha 2 globulin [Mass/volume] in Serum or Plasma by Electrophoresis,Measurement,MAPS_TO,NOT AUTO MAPPED,Stijn Dupulthys,1660039500683,
LABO_AZ000267,beta g/L - AZ000267,341496,,Betg,0.00,APPROVED,EQUAL,Stijn Dupulthys,1660039512235,3016520,Beta globulin [Mass/volume] in Serum or Plasma by Electrophoresis,Measurement,MAPS_TO,NOT AUTO MAPPED,Stijn Dupulthys,1660039509323,
LABO_AZ001296,gamma g/L - AZ001296,341494,,Gg,0.00,APPROVED,EQUAL,Stijn Dupulthys,1660039518148,3023465,Gamma globulin [Mass/volume] in Serum or Plasma by Electrophoresis,Measurement,MAPS_TO,NOT AUTO MAPPED,Stijn Dupulthys,1660039516684,
LABO_00000655,Materiaal - 00000655,321595,,MAT_BGAS,0.00,APPROVED,EQUAL,Stijn Dupulthys,1660046267976,4001225,Blood specimen,Specimen,MAPS_TO,NOT AUTO MAPPED,Stijn Dupulthys,1660046266743,
LABO_AZ000079,Albumin - Albumine (serum/plasma) - [g/L] - albumine (g/dl) - AZ000079,319428,,1751-7,1.00,APPROVED,EQUAL,etl,1660028797633,3024561,Albumin [Mass/volume] in Serum or Plasma,Measurement,MAPS_TO,AUTO MAPPED,etl,1660028797633,
LABO_CS000099,Fibrin D-dimer - D-dimeren (plaatjesarm plasma) - in massa/volume - D-dimeer - CS000099,318744,,55449-3,0.00,APPROVED,EQUAL,Stijn Dupulthys,1660039974388,3051714,Fibrin D-dimer FEU [Mass/volume] in Platelet poor plasma,Measurement,MAPS_TO,feu of ddu?,Stijn Dupulthys,1660039973450,
LABO_AZ000217,Cobalamins - Vitamine B12 (serum/plasma) [ng/L] - vitamine B12 - AZ000217,306413,,2132-9,1.00,APPROVED,EQUAL,etl,1660028797633,3000593,Cobalamin (Vitamin B12) [Mass/volume] in Serum or Plasma,Measurement,MAPS_TO,AUTO MAPPED,etl,1660028797633,
LABO_BE000106,Anion gap (Na-(Cl+HCO3)) - BE000106,299345,,T_A_11712,0.00,APPROVED,EQUAL,Stijn Dupulthys,1660040096123,36032372,Anion gap 3 in Blood,Measurement,MAPS_TO,blood or serum or plasma?,Stijn Dupulthys,1660040085037,
LABO_AZ002770,toegediende O2 - AZ002770,291382,,zuurstof,0.00,APPROVED,EQUAL,Stijn Dupulthys,1660046325294,36304401,Use of supplemental oxygen,Observation,MAPS_TO,NOT AUTO MAPPED,Stijn Dupulthys,1660046322911,
LABO_AZ000258,Beademing - AZ000258,278908,,beademing,0.00,APPROVED,EQUAL,Stijn Dupulthys,1660046594136,3045306,Ventilator or respirator [Minimum Data Set],Observation,MAPS_TO,NOT AUTO MAPPED,Stijn Dupulthys,1660046592770,
LABO_AZ001002,electroforese grafiek - AZ001002,278660,,ELECTRO_grafiek,0.00,APPROVED,EQUAL,Stijn Dupulthys,1660046637531,37393448,Protein electrophoresis,Measurement,MAPS_TO,NOT AUTO MAPPED,Stijn Dupulthys,1660046636110,
LABO_CS002108,INR - CS002108,275073,,T_A_10392,0.00,APPROVED,EQUAL,Stijn Dupulthys,1660040928788,3042605,INR in Platelet poor plasma or blood by Coagulation assay,Measurement,MAPS_TO,NOT AUTO MAPPED,Stijn Dupulthys,1660040925235,
LABO_AZ002563,gisten - AZ002563,274714,,UFYEAST,0.00,APPROVED,EQUAL,Stijn Dupulthys,1660041252445,3029350,Yeast [#/volume] in Urine by Automated count,Measurement,MAPS_TO,NOT AUTO MAPPED,Stijn Dupulthys,1660041243220,
LABO_AZ002420,Transferrin - Transferrine (serum/plasma) - in massa/volume [g/L] - transferrine - AZ002420,269605,,3034-6,1.00,APPROVED,EQUAL,Stijn Dupulthys,1660041260447,3004789,Transferrin [Mass/volume] in Serum or Plasma,Measurement,MAPS_TO,AUTO MAPPED,etl,1660028797633,
LABO_00000890,Lactate dehydrogenase - Lactaat dehydrogenase (serum/plasma) [U/L] - LDH (IFCC) - 00000890,268428,,14804-9,1.00,APPROVED,EQUAL,etl,1660028797633,3022250,Lactate dehydrogenase [Enzymatic activity/volume] in Serum or Plasma by Lactate to pyruvate reaction,Measurement,MAPS_TO,AUTO MAPPED,etl,1660028797633,
LABO_AZ002601,Creatinine - Creatinine (urine) - in massa/volume - creatinine - AZ002601,246806,,2161-8,1.00,APPROVED,EQUAL,etl,1660028797633,3017250,Creatinine [Mass/volume] in Urine,Measurement,MAPS_TO,AUTO MAPPED,etl,1660028797633,
LABO_00000859,SARS-CoV-2 PCR - 00000859,237226,,P76_SARS_COV_2_BESLUIT,0.00,APPROVED,EQUAL,Stijn Dupulthys,1660041079897,36033665,SARS-CoV-2 (COVID-19) S gene mutation [Presence] in Specimen by Molecular genetics method,Measurement,MAPS_TO,NOT AUTO MAPPED,Stijn Dupulthys,1660041078884,
LABO_AZ001346,Hemoglobin A1c/Hemoglobin.total - Hemoglobine A1c (bloed) - in % - HbA1c (DCCT) - AZ001346,225159,,4548-4,1.00,APPROVED,EQUAL,etl,1660028797633,3004410,Hemoglobin A1c/Hemoglobin.total in Blood,Measurement,MAPS_TO,AUTO MAPPED,etl,1660028797633,
LABO_00000896,PT sec - 00000896,210144,,PTSEC,0.00,APPROVED,EQUAL,Stijn Dupulthys,1660041041751,3034426,Prothrombin time (PT),Measurement,MAPS_TO,NOT AUTO MAPPED,Stijn Dupulthys,1660041040336,
LABO_AZ001257,Folate - Foliumzuur (serum/plasma) [µg/L]  - Foliumzuur - AZ001257,203841,,2284-8,1.00,APPROVED,EQUAL,etl,1660028797633,3036987,Folate [Mass/volume] in Serum or Plasma,Measurement,MAPS_TO,AUTO MAPPED,etl,1660028797633,
LABO_AZ000673,CK-MB massa - AZ000673,193957,,CKMB_M,0.00,APPROVED,EQUAL,Stijn Dupulthys,1660041193976,3033236,Creatine kinase.MB [Mass/volume] in Blood,Measurement,MAPS_TO,blood or serum or plasma?,Stijn Dupulthys,1660041181387,
LABO_AZ00DIAG,Diagnosecodes - AZ00DIAG,189837,,DIAGNOSECODES,0.00,APPROVED,EQUAL,Stijn Dupulthys,1660041206361,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_AZ001249,Thyroxine.free - Thyroxine vrij (serum/plasma) - in massa/volume - vrije T4 - AZ001249,185773,,3024-7,1.00,APPROVED,EQUAL,etl,1660028797633,3008598,Thyroxine (T4) free [Mass/volume] in Serum or Plasma,Measurement,MAPS_TO,AUTO MAPPED,etl,1660028797633,
LABO_AZ002144,Erythrocyte sedimentation rate - Bezinkingssnelheid (bloed) - sedimentatie 1 uur - AZ002144,182824,,4537-7,1.00,APPROVED,EQUAL,etl,1660028797633,3013707,Erythrocyte sedimentation rate by Westergren method,Measurement,MAPS_TO,AUTO MAPPED,etl,1660028797633,
LABO_CS002255,Irregulaire antistoffen - CS002255,173869,,BGR_IC_INT,0.00,APPROVED,EQUAL,Stijn Dupulthys,1660046850728,0,Unmapped,,MAPS_TO,CUSTOM CONCEPT,,0,
LABO_AZ002095,D Ag - Rhesus D Ag (rode bloedcellen) - rhesus D - AZ002095,171274,,978-7,1.00,APPROVED,EQUAL,etl,1660028797633,3017645,D Ag [Presence] on Red Blood Cells,Measurement,MAPS_TO,AUTO MAPPED,etl,1660028797633,
LABO_CS000190,e-GFR (MDRD) - CS000190,167608,,T_A_13990,0.00,APPROVED,EQUAL,Stijn Dupulthys,1660040240181,46236952,"Glomerular filtration rate/1.73 sq M.predicted [Volume Rate/Area] in Serum, Plasma or Blood by Creatinine-based formula (MDRD)",Measurement,MAPS_TO,NOT AUTO MAPPED,Stijn Dupulthys,1660040238166,
LABO_AZ001760,Metamyelocytes/100 leukocytes - Witte bloedcellen differentiatie: Metamyelocyten (bloed) - in % - metamyelocyten - AZ001760,164578,,28541-1,1.00,APPROVED,EQUAL,etl,1660028797633,3002179,Metamyelocytes/100 leukocytes in Blood,Measurement,MAPS_TO,AUTO MAPPED,etl,1660028797633,
LABO_00000895,aPTT ratio - 00000895,161814,,APTT_RATIO,0.00,APPROVED,EQUAL,Stijn Dupulthys,1660040693894,40766287,aPTT actual/normal in Platelet poor plasma by Coagulation assay,Measurement,MAPS_TO,NOT AUTO MAPPED,Stijn Dupulthys,1660040643195,
LABO_AZ001170,Fibrinogen - Fibrinogeen (plaatjearm plasma) - in massa/volume - fibrinogeen - AZ001170,158743,,55452-7,0.00,APPROVED,EQUAL,Stijn Dupulthys,1660040314433,3018928,Fibrinogen [Mass/volume] in Platelet poor plasma by Heat denaturation,Measurement,MAPS_TO,heat denaturation or coagulation assay?,Stijn Dupulthys,1660040313324,
LABO_AZ001556,bloedgroep Kell - AZ001556,146451,,58210A.B - KELL,0.00,APPROVED,EQUAL,Stijn Dupulthys,1660041475862,3002394,K Ag [Presence] on Red Blood Cells,Measurement,MAPS_TO,NOT AUTO MAPPED,Stijn Dupulthys,1660041473890,
LABO_AZ002606,totaal eiwit / creatinine ratio - AZ002606,145931,,US_EIWCREAT,0.00,APPROVED,EQUAL,Stijn Dupulthys,1660041542657,3001582,Protein/Creatinine [Mass Ratio] in Urine,Measurement,MAPS_TO,NOT AUTO MAPPED,Stijn Dupulthys,1660041540973,
LABO_GD17,glucose 17 hr - GD17,142404,,glucose 17 hr,0.00,APPROVED,EQUAL,Stijn Dupulthys,1660047111317,0,Unmapped,,MAPS_TO,CUSTOM CONCEPT,,0,
LABO_AZ001180,rhesus fenotype - AZ001180,140274,,58201B_B - FENOTYPE,0.00,APPROVED,EQUAL,Stijn Dupulthys,1660041644455,36304260,Rh group Ag [Type] on Red Blood Cells,Measurement,MAPS_TO,NOT AUTO MAPPED,Stijn Dupulthys,1660041642178,
LABO_CS004448,Thyroxine.free - Thyroxine vrij (serum/plasma) - in massa/volume - vrije T4 - CS004448,139167,,3024-7,1.00,APPROVED,EQUAL,etl,1660028797633,3008598,Thyroxine (T4) free [Mass/volume] in Serum or Plasma,Measurement,MAPS_TO,AUTO MAPPED,etl,1660028797633,
LABO_BE000132,Non-HDL-Cholesterol - BE000132,137611,,CHOLnonHDL,0.00,APPROVED,EQUAL,Stijn Dupulthys,1660041774611,3044491,Cholesterol non HDL [Mass/volume] in Serum or Plasma,Measurement,MAPS_TO,NOT AUTO MAPPED,Stijn Dupulthys,1660041773588,
LABO_AZ001798,neutrofilie abs onder voorbehoud - AZ001798,136971,,NEUABStoestel,0.00,APPROVED,EQUAL,Stijn Dupulthys,1660047183873,0,Unmapped,,MAPS_TO,Onder voorbehoud wordt niet gemapt.,,0,
LABO_AZ002274,staaf - AZ002274,128003,,13713A.B - STAAF,0.00,APPROVED,EQUAL,Stijn Dupulthys,1660047316812,3004809,Band form neutrophils/100 leukocytes in Blood,Measurement,MAPS_TO,NOT AUTO MAPPED,Stijn Dupulthys,1660047314233,
LABO_AZ002459,kommentaar - AZ002459,126179,,U_MIC_KOMM,0.00,APPROVED,EQUAL,Stijn Dupulthys,1660047385742,4271759,Urine observable,Measurement,MAPS_TO,NOT AUTO MAPPED,Stijn Dupulthys,1660047384453,
LABO_AZ001347,Hb A1c (IFCC) - AZ001347,125489,,HbA1cIFCC,0.00,APPROVED,EQUAL,Stijn Dupulthys,1660047455846,40762352,Hemoglobin A1c/Hemoglobin.total in Blood by IFCC protocol,Measurement,MAPS_TO,NOT AUTO MAPPED,Stijn Dupulthys,1660047452020,
LABO_CNV00614,ureum - CNV00614,119712,,PRS_0933,0.00,APPROVED,EQUAL,Stijn Dupulthys,1660047629705,3009810,Urea [Mass/volume] in Blood,Measurement,MAPS_TO,NOT AUTO MAPPED,Stijn Dupulthys,1660047628329,
LABO_BE002887,Calcidiol - 25 hydroxycholecalciferol (serum/plasma) - 25-OH-Vitamine D - BE002887,115428,,1989-3,1.00,APPROVED,EQUAL,etl,1660028797633,3020149,25-hydroxyvitamin D3 [Mass/volume] in Serum or Plasma,Measurement,MAPS_TO,AUTO MAPPED,etl,1660028797633,
LABO_AZ003001,2e uur (bez 2) - AZ003001,112260,,T_A_10318,0.00,APPROVED,EQUAL,Stijn Dupulthys,1660047543395,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_GD11,glucose 11 hr - GD11,109795,,glucose 11 hr,0.00,APPROVED,EQUAL,Stijn Dupulthys,1660047543435,0,Unmapped,,MAPS_TO,CUSTOM CONCEPT,,0,
LABO_00000276,Cardiovasc. risicofactor - 00000276,109007,,CHOL_HDL_RATIO,0.00,APPROVED,EQUAL,Stijn Dupulthys,1660047829868,3011163,Cholesterol.total/Cholesterol in HDL [Mass Ratio] in Serum or Plasma,Measurement,MAPS_TO,NOT AUTO MAPPED,Stijn Dupulthys,1660047828770,
LABO_BE001212,TOT CO2 - BE001212,106300,,T_A_10404,0.00,APPROVED,EQUAL,Stijn Dupulthys,1660047867004,3009609,"Carbon dioxide, total [Moles/volume] in Arterial blood",Measurement,MAPS_TO,NOT AUTO MAPPED,Stijn Dupulthys,1660047864646,
LABO_AZ003011,Buffer Base (BB) - AZ003011,106289,,T_A_10406,0.00,APPROVED,EQUAL,Stijn Dupulthys,1660047879501,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_AZ002143,sedimentatie - AZ002143,102687,,SEDI,0.00,APPROVED,EQUAL,Stijn Dupulthys,1660047994898,3015183,Erythrocyte sedimentation rate,Measurement,MAPS_TO,NOT AUTO MAPPED,Stijn Dupulthys,1660047993774,
LABO_CNV00502,S.G.P.T. - CNV00502,100056,,PRS_0804,0.00,APPROVED,EQUAL,Stijn Dupulthys,1660048203098,3006923,Alanine aminotransferase [Enzymatic activity/volume] in Serum or Plasma,Measurement,MAPS_TO,NOT AUTO MAPPED,Stijn Dupulthys,1660048201613,
LABO_CNV00501,S.G.O.T. - CNV00501,99733,,PRS_0803,0.00,APPROVED,EQUAL,Stijn Dupulthys,1660048196789,3013721,Aspartate aminotransferase [Enzymatic activity/volume] in Serum or Plasma,Measurement,MAPS_TO,NOT AUTO MAPPED,Stijn Dupulthys,1660048194990,
LABO_AZ003000,jonge vormen (jon.v) - AZ003000,95731,,T_A_10314,0.00,APPROVED,EQUAL,Stijn Dupulthys,1660048242750,40758562,Immature cells/100 leukocytes in Blood,Measurement,MAPS_TO,NOT AUTO MAPPED,Stijn Dupulthys,1660048241384,
LABO_BE000500,morfologie rbc - BE000500,95728,,T_A_10315,0.00,APPROVED,EQUAL,Stijn Dupulthys,1660048299414,40761066,Erythrocytes [Morphology] in Body fluid by Light microscopy,Measurement,MAPS_TO,NOT AUTO MAPPED,Stijn Dupulthys,1660048296105,
LABO_CS004496,LH - CS004496,93073,,LHgeencurve,0.00,APPROVED,EQUAL,Stijn Dupulthys,1660048534560,3009214,Lutropin [Units/volume] in Serum or Plasma,Measurement,MAPS_TO,NOT AUTO MAPPED,Stijn Dupulthys,1660048532381,
LABO_AZ001794,Myelocytes/100 leukocytes - Witte bloedcellen differentiatie: Myelocyten (bloed) - in % - myelocyten - AZ001794,89372,,26498-6,1.00,APPROVED,EQUAL,etl,1660028797633,3017181,Myelocytes/100 leukocytes in Blood,Measurement,MAPS_TO,AUTO MAPPED,etl,1660028797633,
LABO_AZ001256,foliumzuur in RBC - AZ001256,89344,,44305B.B - FZ_RBC_CALCUL,0.00,APPROVED,EQUAL,Stijn Dupulthys,1660048568095,3035569,Folate [Mass/volume] in Red Blood Cells,Measurement,MAPS_TO,NOT AUTO MAPPED,Stijn Dupulthys,1660048566682,
LABO_AZ001609,fractie FiO2 - AZ001609,89183,,zuurstofFiO2,0.00,APPROVED,EQUAL,Stijn Dupulthys,1660048816080,3020716,Inhaled oxygen concentration,Measurement,MAPS_TO,NOT AUTO MAPPED,Stijn Dupulthys,1660048813737,
LABO_AZ001247,vrije T3 - AZ001247,87265,,44807B.B - FT3,0.00,APPROVED,EQUAL,Stijn Dupulthys,1660048944230,3026925,Triiodothyronine (T3) Free [Mass/volume] in Serum or Plasma,Measurement,MAPS_TO,NOT AUTO MAPPED,Stijn Dupulthys,1660048941098,
LABO_AZ002076,Transfusie - AZ002076,84880,,Rapport_Transfusie,0.00,APPROVED,EQUAL,Stijn Dupulthys,1660048954269,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_GD22,glucose 22 hr - GD22,84442,,glucose 22 hr,0.00,APPROVED,EQUAL,Stijn Dupulthys,1660048992830,0,Unmapped,,MAPS_TO,CUSTOM CONCEPT,,0,
LABO_GD07,glucose 07 hr - GD07,83990,,glucose 07 hr,0.00,APPROVED,EQUAL,Stijn Dupulthys,1660049007641,0,Unmapped,,MAPS_TO,CUSTOM CONCEPT,,0,
LABO_AZ002029,Progesterone - Progesterone (serum/plasma) - en massa/volume [µg/L] - progesteron - AZ002029,83381,,2839-9,1.00,APPROVED,EQUAL,etl,1660028797633,3027144,Progesterone [Mass/volume] in Serum or Plasma,Measurement,MAPS_TO,AUTO MAPPED,etl,1660028797633,
LABO_BE002867,Estradiol - Oestradiol (serum/plasma) - en massa / volume [ng/L] - oestradiol - BE002867,82787,,2243-4,1.00,APPROVED,EQUAL,etl,1660028797633,3025285,Estradiol (E2) [Mass/volume] in Serum or Plasma,Measurement,MAPS_TO,AUTO MAPPED,etl,1660028797633,
LABO_CNV00353,lymfocyten - CNV00353,81250,,PRS_0642,0.00,APPROVED,EQUAL,Stijn Dupulthys,1660049055453,3002030,Lymphocytes/100 leukocytes in Blood,Measurement,MAPS_TO,NOT AUTO MAPPED,Stijn Dupulthys,1660049053920,
LABO_CNV00365,monocyten - CNV00365,81239,,PRS_0661,0.00,APPROVED,EQUAL,Stijn Dupulthys,1660049064318,3019069,Monocytes/100 leukocytes in Blood,Measurement,MAPS_TO,NOT AUTO MAPPED,Stijn Dupulthys,1660049063358,
LABO_CS200484,Hep B surface antigen - CS200484,80023,,HbsAg,0.00,APPROVED,EQUAL,Stijn Dupulthys,1660049294670,3019510,Hepatitis B virus surface Ag [Presence] in Serum or Plasma by Immunoassay,Measurement,MAPS_TO,NOT AUTO MAPPED,Stijn Dupulthys,1660049292178,
LABO_AZ003013,Glucose (Gluc1) - AZ003013,78387,,T_A_10441,0.00,APPROVED,EQUAL,Stijn Dupulthys,1660049317533,3000483,Glucose [Mass/volume] in Blood,Measurement,MAPS_TO,NOT AUTO MAPPED,Stijn Dupulthys,1660049316256,
LABO_AZ003094,Gluc uur afname (u gl1) - AZ003094,78350,,T_A_10781,0.00,APPROVED,EQUAL,Stijn Dupulthys,1660049452060,40766826,Time at blood draw,Observation,MAPS_TO,NOT AUTO MAPPED,Stijn Dupulthys,1660049449985,
LABO_AZ000642,Carcinoembryonic Ag - Carcinoembryonic Ag (serum/plasma) - CEA - AZ000642,78287,,2039-6,1.00,APPROVED,EQUAL,etl,1660028797633,3003785,Carcinoembryonic Ag [Mass/volume] in Serum or Plasma,Measurement,MAPS_TO,AUTO MAPPED,etl,1660028797633,
LABO_AZ000823,Cytomegalovirus Ab.IgG - Cytomegalovirus IgG (serum) - CMV IgG - AZ000823,77013,,7852-7,1.00,APPROVED,EQUAL,etl,1660028797633,3010130,Cytomegalovirus IgG Ab [Units/volume] in Serum or Plasma,Measurement,MAPS_TO,AUTO MAPPED,etl,1660028797633,
