row,sourceCode,sourceName,sourceFrequency,sourceAutoAssignedConceptIds,ADD_INFO:additionalInfo,matchScore,mappingStatus,equivalence,statusSetBy,statusSetOn,conceptId,conceptName,domainId,mappingType,comment,createdBy,createdOn,assignedReviewer,extra_eh,free_text_eh
,HIXVRAGENLIJSTEN_ZH00003150_ZH00001637,C50.9 - Borst,2,,Primaire tumorlocalisatie,0.39,APPROVED,REVIEWED,AZD DEMO USER,2021-12-23,4298444,Breast structure,Spec Anatomic Site,MAPS TO,,AZD DEMO USER,2021-12-23,ALL AZD USERS,,
,HIXVRAGENLIJSTEN_ZH00003190_ZH00001637,C54.1 - Endometrium,4,,Primaire tumorlocalisatie,0.46,APPROVED,REVIEWED,AZD DEMO USER,2021-12-23,4099331,Endometrial structure,Spec Anatomic Site,MAPS TO,,AZD DEMO USER,2021-12-23,ALL AZD USERS,,
,HIXVRAGENLIJSTEN_ZH00003190_ZH00001664,C54.1 - Endometrium,2,,Primaire tumorlokalisatie,0.46,APPROVED,REVIEWED,AZD DEMO USER,2021-12-23,4099331,Endometrial structure,Spec Anatomic Site,MAPS TO,,AZD DEMO USER,2021-12-23,ALL AZD USERS,,
,HIXVRAGENLIJSTEN_ZH00003237_ZH00001637,C61.9 - Prostaat,18,,Primaire tumorlocalisatie,0.41,APPROVED,REVIEWED,AZD DEMO USER,2021-12-23,4089450,Prostatic gland structure,Spec Anatomic Site,MAPS TO,,AZD DEMO USER,2021-12-23,ALL AZD USERS,,
,HIXVRAGENLIJSTEN_ZH00003237_ZH00001664,C61.9 - Prostaat,14,,Primaire tumorlokalisatie,0.41,APPROVED,REVIEWED,AZD DEMO USER,2021-12-23,4089450,Prostatic gland structure,Spec Anatomic Site,MAPS TO,,AZD DEMO USER,2021-12-23,ALL AZD USERS,,
,HIXVRAGENLIJSTEN_ZH00003238_ZH00001637,"C61.9 - Prostaatklier, NNO",2,,Primaire tumorlocalisatie,0.41,APPROVED,REVIEWED,AZD DEMO USER,2021-12-23,4089450,Prostatic gland structure,Spec Anatomic Site,MAPS TO,,AZD DEMO USER,2021-12-23,ALL AZD USERS,,
,HIXVRAGENLIJSTEN_ZH00003238_ZH00001664,"C61.9 - Prostaatklier, NNO",2,,Primaire tumorlokalisatie,0.41,APPROVED,REVIEWED,AZD DEMO USER,2021-12-23,4089450,Prostatic gland structure,Spec Anatomic Site,MAPS TO,,AZD DEMO USER,2021-12-23,ALL AZD USERS,,
,HIXVRAGENLIJSTEN_ZH00003256_ZH00001664,"C64.9 - Nier, NNO",4,,Primaire tumorlokalisatie,0.4,APPROVED,REVIEWED,AZD DEMO USER,2021-12-23,4271678,Kidney structure,Spec Anatomic Site,MAPS TO,,AZD DEMO USER,2021-12-23,ALL AZD USERS,,
,HIXVRAGENLIJSTEN_ZH00003276_ZH00001637,"C67.9 - Blaas, NNO",8,,Primaire tumorlocalisatie,0.42,APPROVED,REVIEWED,AZD DEMO USER,2021-12-23,4232481,Urinary bladder structure,Spec Anatomic Site,MAPS TO,,AZD DEMO USER,2021-12-23,ALL AZD USERS,,
,HIXVRAGENLIJSTEN_ZH00003276_ZH00001664,"C67.9 - Blaas, NNO",6,,Primaire tumorlokalisatie,0.42,APPROVED,REVIEWED,AZD DEMO USER,2021-12-23,4232481,Urinary bladder structure,Spec Anatomic Site,MAPS TO,,AZD DEMO USER,2021-12-23,ALL AZD USERS,,
,HIXVRAGENLIJSTEN_ZH00003313_ZH00001664,C70.0 - Cerebrale meningen,4,,Primaire tumorlokalisatie,0.49,APPROVED,REVIEWED,AZD DEMO USER,2021-12-23,4231110,Cerebral meninges structure,Spec Anatomic Site,MAPS TO,,AZD DEMO USER,2021-12-23,ALL AZD USERS,,
,HIXVRAGENLIJSTEN_ZH00003386_ZH00001664,"C71.9 - Hersenen, NNO",2,,Primaire tumorlokalisatie,0.3,APPROVED,REVIEWED,AZD DEMO USER,2021-12-23,4133034,Brain structure,Spec Anatomic Site,MAPS TO,,AZD DEMO USER,2021-12-23,ALL AZD USERS,,
,HIXVRAGENLIJSTEN_ZH00003518_ZH00001637,C77.3 - Lymfeklieren van oksel en bovenste extremiteit,2,,Primaire tumorlocalisatie,0.2,APPROVED,REVIEWED,AZD DEMO USER,2021-12-23,44497992,Lymph nodes of axilla or arm,Spec Anatomic Site,MAPS TO,,AZD DEMO USER,2021-12-23,ALL AZD USERS,,
,HIXVRAGENLIJSTEN_ZH00003518_ZH00001664,C77.3 - Lymfeklieren van oksel en bovenste extremiteit,2,,Primaire tumorlokalisatie,0.2,APPROVED,REVIEWED,AZD DEMO USER,2021-12-23,44497992,Lymph nodes of axilla or arm,Spec Anatomic Site,MAPS TO,,AZD DEMO USER,2021-12-23,ALL AZD USERS,,
,HIXVRAGENLIJSTEN_ZH00003543_ZH00001637,"C77.9 - Lymfeklieren, NNO",2,,Primaire tumorlocalisatie,0.29,APPROVED,REVIEWED,AZD DEMO USER,2021-12-23,4241958,Structure of lymph node,Spec Anatomic Site,MAPS TO,,AZD DEMO USER,2021-12-23,ALL AZD USERS,,
,HIXVRAGENLIJSTEN_ZH00003554_0000010445,"8000/3 - Neoplasma, maligne",6,,Histologische diagnose,0.43,APPROVED,REVIEWED,AZD DEMO USER,2021-12-23,4312326,"Neoplasm, malignant (primary)",Observation,MAPS TO,,AZD DEMO USER,2021-12-23,ALL AZD USERS,,
,HIXVRAGENLIJSTEN_ZH00003555_0000010445,"8000/3 - Tumor, maligne, NNO",26,,Histologische diagnose,0.45,APPROVED,REVIEWED,AZD DEMO USER,2021-12-23,4312326,"Neoplasm, malignant (primary)",Observation,MAPS TO,,AZD DEMO USER,2021-12-23,ALL AZD USERS,,
,HIXVRAGENLIJSTEN_ZH00003556_0000010445,8000/3 - Maligniteit,26,,Histologische diagnose,0.43,APPROVED,REVIEWED,AZD DEMO USER,2021-12-23,4312326,"Neoplasm, malignant (primary)",Observation,MAPS TO,,AZD DEMO USER,2021-12-23,ALL AZD USERS,,
,HIXVRAGENLIJSTEN_ZH00003580_0000010445,"8012/3 - Grootcellig carcinoom, NNO",14,,Histologische diagnose,0.32,APPROVED,REVIEWED,AZD DEMO USER,2021-12-23,4331315,Large cell carcinoma,Observation,MAPS TO,,AZD DEMO USER,2021-12-23,ALL AZD USERS,,
,HIXVRAGENLIJSTEN_ZH00003581_0000010445,8013/3 - Grootcellig neuro-endocrien carcinoom,32,,Histologische diagnose,0.32,APPROVED,REVIEWED,AZD DEMO USER,2021-12-23,4029971,Large cell neuroendocrine carcinoma,Observation,MAPS TO,,AZD DEMO USER,2021-12-23,ALL AZD USERS,,
,HIXVRAGENLIJSTEN_ZH00003591_0000010445,8033/3 - Sarcomatoïd carcinoom,4,,Histologische diagnose,0.29,APPROVED,REVIEWED,AZD DEMO USER,2021-12-23,4045625,Pseudosarcomatous carcinoma,Observation,MAPS TO,,AZD DEMO USER,2021-12-23,ALL AZD USERS,,
,HIXVRAGENLIJSTEN_ZH00003596_0000010445,"8041/3 - Kleincellig carcinoom, NNO",52,,Histologische diagnose,0.25,APPROVED,REVIEWED,AZD DEMO USER,2021-12-23,4252582,Small cell carcinoma,Observation,MAPS TO,,AZD DEMO USER,2021-12-23,ALL AZD USERS,,
,HIXVRAGENLIJSTEN_ZH00003597_0000010445,8041/3 - ‘SCLC’ (‘Small cell lung cancer’),158,,Histologische diagnose,0.28,APPROVED,REVIEWED,AZD DEMO USER,2021-12-23,4252582,Small cell carcinoma,Observation,MAPS TO,,AZD DEMO USER,2021-12-23,ALL AZD USERS,,
,HIXVRAGENLIJSTEN_ZH00003600_0000010445,8041/3 - Kleincellig neuro-endocrien carcinoom,6,,Histologische diagnose,0.32,APPROVED,REVIEWED,AZD DEMO USER,2021-12-23,4252582,Small cell carcinoma,Observation,MAPS TO,,AZD DEMO USER,2021-12-23,ALL AZD USERS,,
,HIXVRAGENLIJSTEN_ZH00003606_0000010445,8045/3 - Gemengd klein- en grootcellig carcinoom,2,,Histologische diagnose,0.28,APPROVED,REVIEWED,AZD DEMO USER,2021-12-23,4065083,Combined small cell carcinoma,Observation,MAPS TO,,AZD DEMO USER,2021-12-23,ALL AZD USERS,,
,HIXVRAGENLIJSTEN_ZH00003609_0000010445,8046/3 - Niet-kleincellig carcinoom (C34._),6,,Histologische diagnose,0.39,APPROVED,REVIEWED,AZD DEMO USER,2021-12-23,4028533,Non-small cell carcinoma,Observation,MAPS TO,,AZD DEMO USER,2021-12-23,ALL AZD USERS,,
,HIXVRAGENLIJSTEN_ZH00003610_0000010445,8046/3 - ‘Non small cell lung cancer’ (C34._),10,,Histologische diagnose,0.32,APPROVED,REVIEWED,AZD DEMO USER,2021-12-23,4028533,Non-small cell carcinoma,Observation,MAPS TO,,AZD DEMO USER,2021-12-23,ALL AZD USERS,,
,HIXVRAGENLIJSTEN_ZH00003611_0000010445,8046/3 - ‘NSCLC’,50,,Histologische diagnose,0.31,APPROVED,REVIEWED,AZD DEMO USER,2021-12-23,4028533,Non-small cell carcinoma,Observation,MAPS TO,,AZD DEMO USER,2021-12-23,ALL AZD USERS,,
,HIXVRAGENLIJSTEN_ZH00003634_0000010445,"8070/2 - Plaveiselcelcarcinoma in situ, NNO",2,,Histologische diagnose,0.41,APPROVED,REVIEWED,AZD DEMO USER,2021-12-23,4241977,Squamous cell carcinoma in situ,Observation,MAPS TO,,AZD DEMO USER,2021-12-23,ALL AZD USERS,,
,HIXVRAGENLIJSTEN_ZH00003639_0000010445,"8070/3 - Plaveiselcelcarcinoom, NNO",98,,Histologische diagnose,0.28,APPROVED,REVIEWED,AZD DEMO USER,2021-12-23,4103543,Squamous cell carcinoma,Observation,MAPS TO,,AZD DEMO USER,2021-12-23,ALL AZD USERS,,
,HIXVRAGENLIJSTEN_ZH00003640_0000010445,"8070/3 - Epidermoïd carcinoom, NNO",2,,Histologische diagnose,0.28,APPROVED,REVIEWED,AZD DEMO USER,2021-12-23,4103543,Squamous cell carcinoma,Observation,MAPS TO,,AZD DEMO USER,2021-12-23,ALL AZD USERS,,
,HIXVRAGENLIJSTEN_ZH00003641_0000010445,8070/3 - Spinocellulair carcinoom,452,,Histologische diagnose,0.36,APPROVED,REVIEWED,AZD DEMO USER,2021-12-23,4103543,Squamous cell carcinoma,Observation,MAPS TO,,AZD DEMO USER,2021-12-23,ALL AZD USERS,,
,HIXVRAGENLIJSTEN_ZH00003642_0000010445,8070/3 - Plaveiselcelepithelioom,24,,Histologische diagnose,0.3,APPROVED,REVIEWED,AZD DEMO USER,2021-12-23,4103543,Squamous cell carcinoma,Observation,MAPS TO,,AZD DEMO USER,2021-12-23,ALL AZD USERS,,
,HIXVRAGENLIJSTEN_ZH00003647_0000010445,"8071/3 - Spinocellulair carcinoom, keratiniserend, NNO",4,,Histologische diagnose,0.29,APPROVED,REVIEWED,AZD DEMO USER,2021-12-23,4078953,"Squamous cell carcinoma, keratinizing",Observation,MAPS TO,,AZD DEMO USER,2021-12-23,ALL AZD USERS,,
,HIXVRAGENLIJSTEN_ZH00003662_0000010445,8075/3 - Adenoïd spinocellulair carcinoom,2,,Histologische diagnose,0.28,APPROVED,REVIEWED,AZD DEMO USER,2021-12-23,4285284,Adenocarcinoma with spindle cell metaplasia,Observation,MAPS TO,,AZD DEMO USER,2021-12-23,ALL AZD USERS,,
,HIXVRAGENLIJSTEN_ZH00003694_0000010445,8083/3 - Basaloïd plaveiselcelcarcinoom,2,,Histologische diagnose,0.23,APPROVED,REVIEWED,AZD DEMO USER,2021-12-23,4029973,Basaloid squamous cell carcinoma,Observation,MAPS TO,,AZD DEMO USER,2021-12-23,ALL AZD USERS,,
,HIXVRAGENLIJSTEN_ZH00003762_0000010445,"8130/2 - Papillair carcinoom van overgangsepitheel, niet-invasief (C67._)",2,,Histologische diagnose,0.26,APPROVED,REVIEWED,AZD DEMO USER,2021-12-23,4028727,"Papillary transitional cell carcinoma, non-invasive",Observation,MAPS TO,,AZD DEMO USER,2021-12-23,ALL AZD USERS,,
,HIXVRAGENLIJSTEN_ZH00003765_0000010445,8130/3 - Papillair carcinoom van overgangsepitheel (C67._),2,,Histologische diagnose,0.22,APPROVED,REVIEWED,AZD DEMO USER,2021-12-23,4050004,Papillary transitional cell carcinoma,Observation,MAPS TO,,AZD DEMO USER,2021-12-23,ALL AZD USERS,,
,HIXVRAGENLIJSTEN_ZH00003773_0000010445,"8140/2 - Adenocarcinoma in situ, NNO",2,,Histologische diagnose,0.55,APPROVED,REVIEWED,AZD DEMO USER,2021-12-23,4198862,Adenocarcinoma in situ,Observation,MAPS TO,,AZD DEMO USER,2021-12-23,ALL AZD USERS,,
,HIXVRAGENLIJSTEN_ZH00003774_0000010445,"8140/3 - Adenocarcinoom, NNO",864,,Histologische diagnose,0.35,APPROVED,REVIEWED,AZD DEMO USER,2021-12-23,4262123,Adenocarcinoma,Observation,MAPS TO,,AZD DEMO USER,2021-12-23,ALL AZD USERS,,
,HIXVRAGENLIJSTEN_ZH00003782_0000010445,"8145/3 - Carcinoom, diffuus type (C16._)",6,,Histologische diagnose,0.48,APPROVED,REVIEWED,AZD DEMO USER,2021-12-23,4074210,"Carcinoma, diffuse type",Observation,MAPS TO,,AZD DEMO USER,2021-12-23,ALL AZD USERS,,
,HIXVRAGENLIJSTEN_ZH00003851_0000010445,"8160/3 - Cholangiocarcinoom (C22.1, C24.0)",2,,Histologische diagnose,0.56,APPROVED,REVIEWED,AZD DEMO USER,2021-12-23,4321680,Cholangiocarcinoma,Observation,MAPS TO,,AZD DEMO USER,2021-12-23,ALL AZD USERS,,
,HIXVRAGENLIJSTEN_ZH00003868_0000010445,"8170/3 - Hepatocellulair carcinoom, NNO (C22.0)",2,,Histologische diagnose,0.44,APPROVED,REVIEWED,AZD DEMO USER,2021-12-23,4101758,Hepatocellular carcinoma,Observation,MAPS TO,,AZD DEMO USER,2021-12-23,ALL AZD USERS,,
,HIXVRAGENLIJSTEN_ZH00003891_0000010445,8200/3 - Adenoïd cystisch carcinoom,4,,Histologische diagnose,0.3,APPROVED,REVIEWED,AZD DEMO USER,2021-12-23,4022895,Adenoid cystic carcinoma,Observation,MAPS TO,,AZD DEMO USER,2021-12-23,ALL AZD USERS,,
,HIXVRAGENLIJSTEN_ZH00003907_0000010445,8210/2 - Adenocarcinoma in situ in tubulair adenoom,6,,Histologische diagnose,0.66,APPROVED,REVIEWED,AZD DEMO USER,2021-12-23,4203462,Transitional cell carcinoma in situ,Observation,MAPS TO,,AZD DEMO USER,2021-12-23,ALL AZD USERS,,
,HIXVRAGENLIJSTEN_ZH00003941_0000010445,"8230/3 - Carcinoma solidum, NNO",2,,Histologische diagnose,0.35,APPROVED,REVIEWED,AZD DEMO USER,2021-12-23,4219923,Solid carcinoma,Observation,MAPS TO,,AZD DEMO USER,2021-12-23,ALL AZD USERS,,
,HIXVRAGENLIJSTEN_ZH00003943_0000010445,8230/3 - Solide adenocarcinoom met mucinevorming,2,,Histologische diagnose,0.38,APPROVED,REVIEWED,AZD DEMO USER,2021-12-23,4219923,Solid carcinoma,Observation,MAPS TO,,AZD DEMO USER,2021-12-23,ALL AZD USERS,,
,HIXVRAGENLIJSTEN_ZH00003949_0000010445,"8240/3 - Carcinoïd, NNO",2,,Histologische diagnose,0.18,APPROVED,REVIEWED,AZD DEMO USER,2021-12-23,4133828,Neuroendocrine tumor grade 1,Observation,MAPS TO,,AZD DEMO USER,2021-12-23,ALL AZD USERS,,
,HIXVRAGENLIJSTEN_ZH00003950_0000010445,8240/3 - Typisch carcinoïd,2,,Histologische diagnose,0.29,APPROVED,REVIEWED,AZD DEMO USER,2021-12-23,4133828,Neuroendocrine tumor grade 1,Observation,MAPS TO,,AZD DEMO USER,2021-12-23,ALL AZD USERS,,
,HIXVRAGENLIJSTEN_ZH00003954_0000010445,"8240/3 - Neuroendocrien carcinoma, goed gedifferentieerd",2,,Histologische diagnose,0.48,APPROVED,REVIEWED,AZD DEMO USER,2021-12-23,4133828,Neuroendocrine tumor grade 1,Observation,MAPS TO,,AZD DEMO USER,2021-12-23,ALL AZD USERS,,
,HIXVRAGENLIJSTEN_ZH00003973_0000010445,"8246/3 - Neuro-endocrien carcinoom, NNO",2,,Histologische diagnose,0.32,APPROVED,REVIEWED,AZD DEMO USER,2021-12-23,4132730,"Malignant neuroendocrine neoplasm, epithelial",Observation,MAPS TO,,AZD DEMO USER,2021-12-23,ALL AZD USERS,,
,HIXVRAGENLIJSTEN_ZH00003978_0000010445,8249/3 - Atypische carcinoïdtumor,2,,Histologische diagnose,0.31,APPROVED,REVIEWED,AZD DEMO USER,2021-12-23,4028881,Atypical carcinoid tumor,Observation,MAPS TO,,AZD DEMO USER,2021-12-23,ALL AZD USERS,,
,HIXVRAGENLIJSTEN_ZH00003984_0000010445,8250/3 - Bronchiolair adenocarcinoom (C34._),6,,Histologische diagnose,0.45,APPROVED,REVIEWED,AZD DEMO USER,2021-12-23,4012173,Bronchiolo-alveolar adenocarcinoma,Observation,MAPS TO,,AZD DEMO USER,2021-12-23,ALL AZD USERS,,
,HIXVRAGENLIJSTEN_ZH00003986_0000010445,8250/3 - Alveolaircelcarcinoom (C34._),8,,Histologische diagnose,0.46,APPROVED,REVIEWED,AZD DEMO USER,2021-12-23,4012173,Bronchiolo-alveolar adenocarcinoma,Observation,MAPS TO,,AZD DEMO USER,2021-12-23,ALL AZD USERS,,
,HIXVRAGENLIJSTEN_ZH00003993_0000010445,"8253/3 - Bronchiolo-alveolair carcinoom, mucineus (C34._)",6,,Histologische diagnose,0.54,APPROVED,REVIEWED,AZD DEMO USER,2021-12-23,4028539,"Bronchiolo-alveolar carcinoma, mucinous",Observation,MAPS TO,,AZD DEMO USER,2021-12-23,ALL AZD USERS,,
,HIXVRAGENLIJSTEN_ZH00004003_0000010445,"8260/3 - Papillair adenocarcinoom, NNO",12,,Histologische diagnose,0.42,APPROVED,REVIEWED,AZD DEMO USER,2021-12-23,4172953,Papillary adenocarcinoma,Observation,MAPS TO,,AZD DEMO USER,2021-12-23,ALL AZD USERS,,
,HIXVRAGENLIJSTEN_ZH00004015_0000010445,8263/2 - Adenocarcinoma in situ in tubulovilleus adenoom,10,,Histologische diagnose,0.64,APPROVED,REVIEWED,AZD DEMO USER,2021-12-23,4201431,Adenocarcinoma in situ in tubulovillous adenoma,Observation,MAPS TO,,AZD DEMO USER,2021-12-23,ALL AZD USERS,,
,HIXVRAGENLIJSTEN_ZH00004226_0000010445,8430/3 - Muco-epidermoïd carcinoom,4,,Histologische diagnose,0.29,APPROVED,REVIEWED,AZD DEMO USER,2021-12-23,4253608,Mucoepidermoid carcinoma,Observation,MAPS TO,,AZD DEMO USER,2021-12-23,ALL AZD USERS,,
,HIXVRAGENLIJSTEN_ZH00004233_0000010445,"8441/3 - Sereus cystadenocarcinoom, NNO (C56.9)",4,,Histologische diagnose,0.45,APPROVED,REVIEWED,AZD DEMO USER,2021-12-23,4236657,Serous cystadenocarcinoma,Observation,MAPS TO,,AZD DEMO USER,2021-12-23,ALL AZD USERS,,
,HIXVRAGENLIJSTEN_ZH00004307_0000010445,8480/3 - Mucineus adenocarcinoom,12,,Histologische diagnose,0.45,APPROVED,REVIEWED,AZD DEMO USER,2021-12-23,4247921,Mucinous adenocarcinoma,Observation,MAPS TO,,AZD DEMO USER,2021-12-23,ALL AZD USERS,,
,HIXVRAGENLIJSTEN_ZH00004328_0000010445,"8500/2 - Intraductaal carcinoom, NNO",4,,Histologische diagnose,0.38,APPROVED,REVIEWED,AZD DEMO USER,2021-12-23,4313969,"Intraductal carcinoma, noninfiltrating",Observation,MAPS TO,,AZD DEMO USER,2021-12-23,ALL AZD USERS,,
,HIXVRAGENLIJSTEN_ZH00004330_0000010445,"8500/2 - DCIS, NNO (C50._)",2,,Histologische diagnose,0.43,APPROVED,REVIEWED,AZD DEMO USER,2021-12-23,4313969,"Intraductal carcinoma, noninfiltrating",Observation,MAPS TO,,AZD DEMO USER,2021-12-23,ALL AZD USERS,,
,HIXVRAGENLIJSTEN_ZH00004333_0000010445,"8500/3 - Infiltrerend ductaal carcinoom, NNO (C50._)",6,,Histologische diagnose,0.45,APPROVED,REVIEWED,AZD DEMO USER,2021-12-23,4221403,Infiltrating duct carcinoma,Observation,MAPS TO,,AZD DEMO USER,2021-12-23,ALL AZD USERS,,
,HIXVRAGENLIJSTEN_ZH00004335_0000010445,"8500/3 - Ductaal adenocarcinoom, NNO",22,,Histologische diagnose,0.37,APPROVED,REVIEWED,AZD DEMO USER,2021-12-23,4221403,Infiltrating duct carcinoma,Observation,MAPS TO,,AZD DEMO USER,2021-12-23,ALL AZD USERS,,
,HIXVRAGENLIJSTEN_ZH00004427_0000010445,8550/3 - Acinair adenocarcinoom,4,,Histologische diagnose,0.41,APPROVED,REVIEWED,AZD DEMO USER,2021-12-23,4164740,Acinar cell carcinoma,Observation,MAPS TO,,AZD DEMO USER,2021-12-23,ALL AZD USERS,,
,HIXVRAGENLIJSTEN_ZH00004429_0000010445,8551/3 - Acinuscel-cystadenocarcinoom,20,,Histologische diagnose,0.41,APPROVED,REVIEWED,AZD DEMO USER,2021-12-23,4030122,Acinar cell cystadenocarcinoma,Observation,MAPS TO,,AZD DEMO USER,2021-12-23,ALL AZD USERS,,
,HIXVRAGENLIJSTEN_ZH00004432_0000010445,8560/3 - Adenosquameus carcinoom,12,,Histologische diagnose,0.49,APPROVED,REVIEWED,AZD DEMO USER,2021-12-23,4241843,Adenosquamous carcinoma,Observation,MAPS TO,,AZD DEMO USER,2021-12-23,ALL AZD USERS,,
,HIXVRAGENLIJSTEN_ZH00004621_0000010445,8742/2 - Lentigo maligna (C44._),2,,Histologische diagnose,0.46,APPROVED,REVIEWED,AZD DEMO USER,2021-12-23,4247521,Hutchinson's melanotic freckle,Observation,MAPS TO,,AZD DEMO USER,2021-12-23,ALL AZD USERS,,
,HIXVRAGENLIJSTEN_ZH00005374_0000010445,"9530/0 - Meningeoom, NNO",2,,Histologische diagnose,0.32,APPROVED,REVIEWED,AZD DEMO USER,2021-12-23,4260192,Benign meningeal neoplasm,Observation,MAPS TO,,AZD DEMO USER,2021-12-23,ALL AZD USERS,,
,HIXVRAGENLIJSTEN_ZH00005482_0000010445,"9650/3 - Hodgkin-lymfoom, NNO (cHL)",2,,Histologische diagnose,0.31,APPROVED,REVIEWED,AZD DEMO USER,2021-12-23,4031667,Hodgkin lymphoma,Observation,MAPS TO,,AZD DEMO USER,2021-12-23,ALL AZD USERS,,
,HIXVRAGENLIJSTEN_ZH00005573_0000010445,"9680/3 - High Grade B-cell lymphoma, NOS tHGBL, NOS), opm: ""HGBL NOS"" of ""HGBL BCL2"" of ""HGBL BCL6"" of ""HGBL BCL2 & BCL6""",8,,Histologische diagnose,0.3,APPROVED,REVIEWED,AZD DEMO USER,2021-12-23,4262918,"Malignant lymphoma, large B-cell, diffuse",Observation,MAPS TO,,AZD DEMO USER,2021-12-23,ALL AZD USERS,,
,HIXVRAGENLIJSTEN_ZH00005606_0000010445,"9695/3 - Folliculair lymfoom, graad 1",4,,Histologische diagnose,0.29,APPROVED,REVIEWED,AZD DEMO USER,2021-12-23,4188203,"Follicular lymphoma, grade 1",Observation,MAPS TO,,AZD DEMO USER,2021-12-23,ALL AZD USERS,,
,HIXVRAGENLIJSTEN_ZH00005713_0000010445,9732/3 - Smouldering (asymptomatic) plasma cell myeloma (SPCM),2,,Histologische diagnose,0.41,APPROVED,REVIEWED,AZD DEMO USER,2021-12-23,4210177,Multiple myeloma,Observation,MAPS TO,,AZD DEMO USER,2021-12-23,ALL AZD USERS,,
,HIXVRAGENLIJSTEN_ZH00005991_0000010445,"9920/3 - Therapiegerelateerde acute myeloïde leukemie, alkylerend agens gerelateerd",4,,Histologische diagnose,0.41,APPROVED,REVIEWED,AZD DEMO USER,2021-12-23,4030263,Therapy-related acute myeloid leukemia and myelodysplastic syndrome,Observation,MAPS TO,,AZD DEMO USER,2021-12-23,ALL AZD USERS,,
,HIXVRAGENLIJSTEN_ZH00006054_0000010445,"9982/3 - MDS with ring sideroblasts and single lineage dysplasia (MDS-RS-SLD), opm:""RS-MDS""",2,,Histologische diagnose,0.31,APPROVED,REVIEWED,AZD DEMO USER,2021-12-23,4029669,Refractory anemia with sideroblasts,Observation,MAPS TO,,AZD DEMO USER,2021-12-23,ALL AZD USERS,,
,HIXVRAGENLIJSTEN_ZH00003554_ZH00001638,"8000/3 - Neoplasma, maligne",6,,Histologische diagnose,0.43,APPROVED,REVIEWED,AZD DEMO USER,2021-12-23,4312326,"Neoplasm, malignant (primary)",Observation,MAPS TO,,AZD DEMO USER,2021-12-23,ALL AZD USERS,,
,HIXVRAGENLIJSTEN_ZH00003555_ZH00001638,"8000/3 - Tumor, maligne, NNO",26,,Histologische diagnose,0.45,APPROVED,REVIEWED,AZD DEMO USER,2021-12-23,4312326,"Neoplasm, malignant (primary)",Observation,MAPS TO,,AZD DEMO USER,2021-12-23,ALL AZD USERS,,
,HIXVRAGENLIJSTEN_ZH00003556_ZH00001638,8000/3 - Maligniteit,26,,Histologische diagnose,0.43,APPROVED,REVIEWED,AZD DEMO USER,2021-12-23,4312326,"Neoplasm, malignant (primary)",Observation,MAPS TO,,AZD DEMO USER,2021-12-23,ALL AZD USERS,,
,HIXVRAGENLIJSTEN_ZH00003580_ZH00001638,"8012/3 - Grootcellig carcinoom, NNO",14,,Histologische diagnose,0.32,APPROVED,REVIEWED,AZD DEMO USER,2021-12-23,4331315,Large cell carcinoma,Observation,MAPS TO,,AZD DEMO USER,2021-12-23,ALL AZD USERS,,
,HIXVRAGENLIJSTEN_ZH00003581_ZH00001638,8013/3 - Grootcellig neuro-endocrien carcinoom,32,,Histologische diagnose,0.32,APPROVED,REVIEWED,AZD DEMO USER,2021-12-23,4029971,Large cell neuroendocrine carcinoma,Observation,MAPS TO,,AZD DEMO USER,2021-12-23,ALL AZD USERS,,
,HIXVRAGENLIJSTEN_ZH00003591_ZH00001638,8033/3 - Sarcomatoïd carcinoom,4,,Histologische diagnose,0.29,APPROVED,REVIEWED,AZD DEMO USER,2021-12-23,4045625,Pseudosarcomatous carcinoma,Observation,MAPS TO,,AZD DEMO USER,2021-12-23,ALL AZD USERS,,
,HIXVRAGENLIJSTEN_ZH00003596_ZH00001638,"8041/3 - Kleincellig carcinoom, NNO",52,,Histologische diagnose,0.25,APPROVED,REVIEWED,AZD DEMO USER,2021-12-23,4252582,Small cell carcinoma,Observation,MAPS TO,,AZD DEMO USER,2021-12-23,ALL AZD USERS,,
,HIXVRAGENLIJSTEN_ZH00003597_ZH00001638,8041/3 - ‘SCLC’ (‘Small cell lung cancer’),158,,Histologische diagnose,0.28,APPROVED,REVIEWED,AZD DEMO USER,2021-12-23,4252582,Small cell carcinoma,Observation,MAPS TO,,AZD DEMO USER,2021-12-23,ALL AZD USERS,,
,HIXVRAGENLIJSTEN_ZH00003600_ZH00001638,8041/3 - Kleincellig neuro-endocrien carcinoom,6,,Histologische diagnose,0.32,APPROVED,REVIEWED,AZD DEMO USER,2021-12-23,4252582,Small cell carcinoma,Observation,MAPS TO,,AZD DEMO USER,2021-12-23,ALL AZD USERS,,
,HIXVRAGENLIJSTEN_ZH00003606_ZH00001638,8045/3 - Gemengd klein- en grootcellig carcinoom,2,,Histologische diagnose,0.28,APPROVED,REVIEWED,AZD DEMO USER,2021-12-23,4065083,Combined small cell carcinoma,Observation,MAPS TO,,AZD DEMO USER,2021-12-23,ALL AZD USERS,,
,HIXVRAGENLIJSTEN_ZH00003609_ZH00001638,8046/3 - Niet-kleincellig carcinoom (C34._),6,,Histologische diagnose,0.39,APPROVED,REVIEWED,AZD DEMO USER,2021-12-23,4028533,Non-small cell carcinoma,Observation,MAPS TO,,AZD DEMO USER,2021-12-23,ALL AZD USERS,,
