,sourceCode,sourceName,sourceFrequency,sourceAutoAssignedConceptIds,ADD_INFO:additionalInfo,ADD_INFO:prescriptionID,matchScore,mappingStatus,equivalence,statusSetBy,statusSetOn,conceptId,conceptName,domainId,mappingType,comment,createdBy,createdOn,assignedReviewer
97,MEDICATIE_P_B0000135,FOLIUMZUUR TABLET 0.4MG,1287,,,,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,19020400,folic acid 0.4 MG Oral Tablet,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
98,MEDICATIE_CS00194945,ELIQUIS TABLET FILMOMHULD 5MG,1264,,,,1,APPROVED,EQUAL,Kim Denturck,1645030148036,43013031,apixaban 5 MG Oral Tablet [Eliquis],Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
99,MEDICATIE_CS00183281,ALLOPURINOL TABLET 300MG,1257,,,,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,19018787,allopurinol 300 MG Oral Tablet,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
100,MEDICATIE_H_BE007995,INUVAIR NEXTHALER INHPR 100/6UG/DO 120D NEXT,1256,,,,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,36283869,120 ACTUAT Beclomethasone 0.1 MG/ACTUAT / formoterol 0.006 MG/ACTUAT Inhalant Solution [Inuvair],Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
101,MEDICATIE_CS00183265,SPIRONOLACTON TABLET 25MG,1252,,,,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,19079658,spironolactone 25 MG Oral Tablet,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
102,MEDICATIE_CS00186233,TRAMADOL HYDROCHLORIDE 100 MG CAPSULE MET GEREGULEERDE AFGIFTE (OR.) [2 TOED.MOMENTEN/D.],1244,,,,1,APPROVED,EQUAL,Kim Denturck,1645030148036,19134120,tramadol hydrochloride 100 MG Extended Release Oral Capsule,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
103,MEDICATIE_P_BE000401,DIHYDROCODEINE TABLET 10MG,1229,,,,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,42707789,dihydrocodeine bitartrate 10 MG Oral Tablet,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
104,MEDICATIE_CS00185824,MAGNESIUMSULFAAT INJVLST 100MG/ML AMP 10ML,1221,,,,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,36895641,10 ML Magnesium Sulfate 100 MG/ML Injectable Solution,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
105,MEDICATIE_CS00188202,FLUTICASON-FUROAAT NEUSSPRAY 27.5UG/DO FL 120DO,1211,,,,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,21040253,120 ACTUAT fluticasone 0.0275 MG/ACTUAT Nasal Spray,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
106,MEDICATIE_CS00188862,ATORVASTATINE TABLET 40MG,1195,,,,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,1545996,atorvastatin 40 MG Oral Tablet,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
107,MEDICATIE_CS00188863,ATORVASTATINE TABLET 80MG,1177,,,,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,1545959,atorvastatin 80 MG Oral Tablet,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
108,MEDICATIE_H_BE000184,PROLOPA TABLET  250MG,1171,,,,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,44112892,Benserazide 50 MG / Levodopa 200 MG Oral Capsule [Prolopa],Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
109,MEDICATIE_P_B9001189,LIDOCAINE SPRAY 100MG/ML 1ML (1/50FL),1159,,,,1,APPROVED,EQUAL,Kim Denturck,1645030148036,2032898,1 ML lidocaine 100 MG/ML Topical Spray,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
110,MEDICATIE_CS00186365,TRAMADOL CAPSULE MGA  50MG,1158,,,,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,19135765,tramadol hydrochloride 50 MG Extended Release Oral Capsule,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
111,MEDICATIE_CS00108417,CORDARONE TABLET 200MG,1155,,,,1,APPROVED,EQUAL,Kim Denturck,1645030148036,19133832,amiodarone hydrochloride 200 MG Oral Tablet [Cordarone],Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
112,MEDICATIE_CS00187068,AMOXICILLINE/CLAVULAANZUUR TABLET 875/125MG,1145,,,,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,19115197,amoxicillin 875 MG / clavulanate 125 MG Oral Tablet,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
113,MEDICATIE_P_00119652,DOMPERIDON SMELTTABLET 10MG,1131,,,,1,APPROVED,EQUAL,Kim Denturck,1645030148036,42483349,Domperidone 10 MG Disintegrating Oral Tablet,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
114,MEDICATIE_CS00183387,PROPRANOLOL TABLET 40MG,1122,,,,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,40163342,propranolol hydrochloride 40 MG Oral Tablet,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
115,MEDICATIE_CS00183297,BUMETANIDE TABLET 1MG,1122,,,,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,932749,bumetanide 1 MG Oral Tablet,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
116,MEDICATIE_P_00146676,ENOXAPARINE INJ SP  2000IE(20MG)=0.2ML(10.000IE/ML,1120,,,,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,43286599,0.2 ML Enoxaparin 100 MG/ML Injection,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
117,MEDICATIE_P_00131164,BUDESO/FORMO INHP 160/4.5UG/DO 120D EASYHALER,1104,,,,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,784985,120 ACTUAT Budesonide 0.16 MG/ACTUAT / formoterol 0.0045 MG/ACTUAT Inhalation Powder,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
118,MEDICATIE_CS00188861,ATORVASTATINE TABLET 20MG,1101,,,,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,19123592,atorvastatin 20 MG Oral Tablet,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
119,MEDICATIE_CS00108431,MARCOUMAR TABLET 3MG,1099,,,,1,APPROVED,EQUAL,Kim Denturck,1645030148036,21124958,Phenprocoumon 3 MG Oral Tablet [Marcoumar],Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
120,MEDICATIE_CS00158689,SPIRIVA RESPIMAT INHOPL 2.5MCG/DO PATR 60DO+INH,1096,,,,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,21138355,60 ACTUAT tiotropium 0.0025 MG/ACTUAT Inhalant Solution [Spiriva Respimat],Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
121,MEDICATIE_CS00110664,INFVLST NACL 9MG/ML ZAK  500ML,1081,,,,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,21040129,500 ML Sodium Chloride 9 MG/ML Injectable Solution,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
122,MEDICATIE_P_BE000889,NICARDIPINE INFOPL CONC 1MG/ML AMP 10ML,1077,,,,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,36410807,10 ML Nicardipine 1 MG/ML Injectable Solution,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
123,MEDICATIE_CS00183295,IBUPROFEN DRAGEE 400MG,1026,,,,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,19019072,ibuprofen 400 MG Oral Tablet,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
124,MEDICATIE_CS00110976,INFVLST NACL 9MG/ML ZAK  100ML,1026,,,,1,APPROVED,EQUAL,Kim Denturck,1645030148036,40221385,100 ML sodium chloride 9 MG/ML Injection,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
125,MEDICATIE_CS00186694,KALIUMCHLORIDE INF  74.6MG/ML (1MMOL/ML) AMP 20ML,1023,,,,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,42920336,20 ML Potassium Chloride 74.6 MG/ML Injectable Solution,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
126,MEDICATIE_CS00185811,NEBIVOLOL TABLET 5MG,1011,,,,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,19101573,nebivolol 5 MG Oral Tablet,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
127,MEDICATIE_CS00187820,PROPOFOL INJ.EMULSIE 10MG/ML AMP 20ML MCT/LCT,1007,,,,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,1537217,propofol lipid emulsion 10 MG/ML Injection,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
128,MEDICATIE_CS00187333,FENOTEROL/IPRATROPIUM AEROSOL 50/20UG/DO 200DO INH,995,,,,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,785036,200 ACTUAT Fenoterol 0.05 MG/ACTUAT / Ipratropium 0.02 MG/ACTUAT Inhalation Solution,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
129,MEDICATIE_P_00080454,STEROFUNDIN ISO INFVLST FL 1000ML,992,,,,1,APPROVED,EQUAL,Kim Denturck,1645030148036,43633986,1000 ML Calcium Chloride 0.37 MG/ML / Magnesium Chloride 0.2 MG/ML / malic acid 0.67 MG/ML / Potassium Chloride 0.3 MG/ML / Sodium Acetate Trihydrate 3.4 MG/ML / Sodium Chloride 7 MG/ML Injectable Solution [Sterofundin],Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
130,MEDICATIE_H_B0001108,FOLAVIT TABLET 0.4MG,975,,,,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,19020400,folic acid 0.4 MG Oral Tablet,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
131,MEDICATIE_CS00184098,LORMETAZEPAM TABLET 1MG,974,,,,1,APPROVED,EQUAL,Kim Denturck,1645030148036,19007978,lormetazepam 1 MG Oral Tablet,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
132,MEDICATIE_CS00184583,GLUCOSE INFVLST  50MG/ML(5%) FL 1000ML,968,,,,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,42479951,1000 ML Glucose 50 MG/ML Injectable Solution,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
133,MEDICATIE_CS00136219,NOVOMIX 30 FLEXPEN INJ 100E/ML PEN 3ML,968,,,,1,APPROVED,EQUAL,Kim Denturck,1645030148036,42921594,"3 ML Insulin, Aspart, Human 100 UNT/ML Pen Injector [NOVOMIX 30 FLEX]",Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
134,MEDICATIE_CS00184648,BISOPROLOL TABLET  10MG,966,,,,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,40162867,bisoprolol fumarate 10 MG Oral Tablet,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
135,MEDICATIE_CS00184697,CIPROFLOXACINE TABLET OMHULD 500MG,945,,,,1,APPROVED,EQUAL,Kim Denturck,1645030148036,19075380,ciprofloxacin 500 MG Oral Tablet,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
136,MEDICATIE_P_00126004,HYALURONZUUR/HYPROMELLOSE OOGD 2/2MG/ML MINIM 0.5M,931,,,,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,36120450,hyaluronate / hypromellose Ophthalmic Solution,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
137,MEDICATIE_P_B9001195,SEVOFLURAAN INHALATIEVLST/GAS 25 ML (1/10),928,,,,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,1356193,sevoflurane Inhalation Solution,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
138,MEDICATIE_CS00185893,CARVEDILOL TABLET  6.25MG,924,,,,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,19022749,carvedilol 6.25 MG Oral Tablet,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
139,MEDICATIE_CS00188810,CEFAZOLINE 2 G POEDER VOOR OPLOSSING VOOR INJECTIE/INFUSIE (I.M./I.V.),908,,,,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,46287345,cefazolin 2000 MG Injection,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
140,MEDICATIE_P_B9001580,NATRIUMCHLORIDE INFVLS 9MG/ML(0.9%) FL 1000ML 1/50,894,,,,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,42479436,1000 ML Sodium Chloride 9 MG/ML Injectable Solution,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
141,MEDICATIE_CS00187060,TRAMADOL/PARACETAMOL TABLET 37.5/325MG,893,,,,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,1103359,acetaminophen 325 MG / tramadol hydrochloride 37.5 MG Oral Tablet,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
142,MEDICATIE_P_B9001196,LIDOCAINE GEL 20MG/G 1ML 2%,893,,,,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,42922542,1 ML Lidocaine 20 MG/ML Topical Gel,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
143,MEDICATIE_CS00184187,SUFENTANIL INJVLST  5UG/ML AMP 10ML,888,,,,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,43789951,10 ML Sufentanil 0.005 MG/ML Injectable Solution,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
144,MEDICATIE_P_00075698,PREGABALINE CAPSULE  25MG,887,,,,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,734360,pregabalin 25 MG Oral Capsule,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
145,MEDICATIE_CS00018465,MIDAZOLAM INJVLST 1MG/ML AMP 5ML,887,,,,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,36895423,5 ML Midazolam 1 MG/ML Injectable Solution,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
146,MEDICATIE_P_B9001310,MONDSPOELING MET NYSTATINE  250 ML,887,,,,1,APPROVED,EQUAL,Louise,1645030148036,40068148,nystatin Oral Suspension,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
147,MEDICATIE_CS00110802,INFVLST NACL 9MG/ML ZAK  250ML,885,,,,1,APPROVED,EQUAL,Kim Denturck,1645030148036,40221386,250 ML sodium chloride 9 MG/ML Injection,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
148,MEDICATIE_CS00157123,LANTUS SOLOSTAR INJ 100E/ML PEN 3ML,882,,,,1,APPROVED,EQUAL,Kim Denturck,1645030148036,43258830,3 ML Insulin Glargine 100 UNT/ML Injection [Lantus],Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
149,MEDICATIE_CS00184568,ALBUMINE 20 G / 100 ML OPLOSSING VOOR INFUSIE (I.V.),872,,,,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,42482688,"100 ML Albumin Human, USP 200 MG/ML Injectable Solution",Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
150,MEDICATIE_P_B9000970,TAUROLOCK 500 HEP  5 ML,865,,,,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,35829879,5 ML Heparin Sodium 100 UNT/ML Prefilled Syringe,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
151,MEDICATIE_CS00183453,METOCLOPRAMIDE TABLET 10MG,865,,,,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,906891,metoclopramide 10 MG Oral Tablet,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
152,MEDICATIE_P_B9000970,TAUROLOCK 500 HEP  5 ML,865,,,,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,2910445,citric acid / Taurolidine Irrigation Solution [Taurolock],Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
153,MEDICATIE_H_BE001547,PANTOMED TABLET MSR 20MG,862,,,,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,36782405,pantoprazole 20 MG Extended Release Oral Tablet [Pantomed],Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
154,MEDICATIE_CS00186508,LEVETIRACETAM TABLET FO 1000MG,860,,,,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,19101553,levetiracetam 1000 MG Oral Tablet,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
155,MEDICATIE_CS00183070,METOCLOPRAMIDE INJVLST 5MG/ML (HCL) AMP 2ML,856,,,,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,41345719,2 ML Metoclopramide 5 MG/ML Injectable Solution,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
156,MEDICATIE_CS00184924,CLINDAMYCINE CAPSULE 300MG,851,,,,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,997899,clindamycin 300 MG Oral Capsule,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
157,MEDICATIE_H_BE001898,BURINEX TABLET 5MG,841,,,,1,APPROVED,EQUAL,Kim Denturck,1645030148036,19024897,bumetanide 5 MG Oral Tablet [Burinex],Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
158,MEDICATIE_H_02367408,ULTIBRO BREEZHALER INHALPDR 85/43MCG MET BREEZHAL,840,,,,1,APPROVED,EQUAL,Kim Denturck,1645030148036,36275750,glycopyrronium 0.044 MG / indacaterol 0.085 MG Inhalant Powder [Ultibro Breezhaler],Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
159,MEDICATIE_CS00187810,DEXTROMETHORFAN STROOP 2MG/ML,839,,,,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,43013597,dextromethorphan hydrobromide 2 MG/ML Oral Solution,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
160,MEDICATIE_CS00183325,CLINDAMYCINE INJVLST 150MG/ML AMP 4ML,835,,,,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,41350631,4 ML Clindamycin 150 MG/ML Injectable Solution,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
161,MEDICATIE_CS00187471,MIRTAZAPINE TABLET 15MG,830,,,,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,725178,mirtazapine 15 MG Oral Tablet,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
162,MEDICATIE_H_BE005497,TIORFIX CAPSULE 100MG,827,,,,1,APPROVED,EQUAL,Kim Denturck,1645030148036,36786344,racecadotril 100 MG Oral Capsule [Tiorfix],Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
163,MEDICATIE_CS00184074_0012983288_0014336839,WATER OPLOSMIDDEL PARENTERAAL AMP 20ML,819,,WATER 20 ml,0012983288_0014336839,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,40722380,Water 20000 MG Injectable Solution,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
164,MEDICATIE_CS00184074_0012983288_0014344367,WATER OPLOSMIDDEL PARENTERAAL AMP 20ML,819,,WATER 20 ml,0012983288_0014344367,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,40722380,Water 20000 MG Injectable Solution,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
165,MEDICATIE_CS00184074_0012983288_0014629575,WATER OPLOSMIDDEL PARENTERAAL AMP 20ML,819,,WATER 20 ml,0012983288_0014629575,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,40722380,Water 20000 MG Injectable Solution,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
166,MEDICATIE_CS00184074_0012983288_0014634276,WATER OPLOSMIDDEL PARENTERAAL AMP 20ML,819,,WATER 20 ml,0012983288_0014634276,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,40722380,Water 20000 MG Injectable Solution,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
167,MEDICATIE_CS00184074_0013275069_0014644312,WATER OPLOSMIDDEL PARENTERAAL AMP 20ML,819,,WATER 20 ml,0013275069_0014644312,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,40722380,Water 20000 MG Injectable Solution,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
168,MEDICATIE_CS00184074_0013275069_0014653160,WATER OPLOSMIDDEL PARENTERAAL AMP 20ML,819,,WATER 20 ml,0013275069_0014653160,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,40722380,Water 20000 MG Injectable Solution,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
169,MEDICATIE_CS00184074_0019474484_0020879167,WATER OPLOSMIDDEL PARENTERAAL AMP 20ML,819,,WATER 20 ml,0019474484_0020879167,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,40722380,Water 20000 MG Injectable Solution,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
170,MEDICATIE_CS00184074_0019474484_0020886104,WATER OPLOSMIDDEL PARENTERAAL AMP 20ML,819,,WATER 20 ml,0019474484_0020886104,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,40722380,Water 20000 MG Injectable Solution,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
171,MEDICATIE_CS00184074_0019474484_0020891012,WATER OPLOSMIDDEL PARENTERAAL AMP 20ML,819,,WATER 20 ml,0019474484_0020891012,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,40722380,Water 20000 MG Injectable Solution,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
172,MEDICATIE_CS00184074_0019484958_0020896467,WATER OPLOSMIDDEL PARENTERAAL AMP 20ML,819,,WATER 20 ml,0019484958_0020896467,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,40722380,Water 20000 MG Injectable Solution,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
173,MEDICATIE_CS00184074_0011229852_0012388486,WATER OPLOSMIDDEL PARENTERAAL AMP 20ML,819,,WATER 20 ml,0011229852_0012388486,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,40722380,Water 20000 MG Injectable Solution,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
174,MEDICATIE_CS00184074_0011229852_0012395083,WATER OPLOSMIDDEL PARENTERAAL AMP 20ML,819,,WATER 20 ml,0011229852_0012395083,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,40722380,Water 20000 MG Injectable Solution,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
175,MEDICATIE_CS00184074_0011229852_0012408097,WATER OPLOSMIDDEL PARENTERAAL AMP 20ML,819,,WATER 20 ml,0011229852_0012408097,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,40722380,Water 20000 MG Injectable Solution,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
176,MEDICATIE_CS00184074_0011229852_0012413867,WATER OPLOSMIDDEL PARENTERAAL AMP 20ML,819,,WATER 20 ml,0011229852_0012413867,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,40722380,Water 20000 MG Injectable Solution,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
177,MEDICATIE_CS00184074_0011229852_0012424300,WATER OPLOSMIDDEL PARENTERAAL AMP 20ML,819,,WATER 20 ml,0011229852_0012424300,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,40722380,Water 20000 MG Injectable Solution,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
178,MEDICATIE_CS00184074_0011229852_0012432570,WATER OPLOSMIDDEL PARENTERAAL AMP 20ML,819,,WATER 20 ml,0011229852_0012432570,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,40722380,Water 20000 MG Injectable Solution,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
179,MEDICATIE_CS00184074_0011229852_0012438842,WATER OPLOSMIDDEL PARENTERAAL AMP 20ML,819,,WATER 20 ml,0011229852_0012438842,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,40722380,Water 20000 MG Injectable Solution,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
180,MEDICATIE_CS00184074_0011229852_0012452138,WATER OPLOSMIDDEL PARENTERAAL AMP 20ML,819,,WATER 20 ml,0011229852_0012452138,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,40722380,Water 20000 MG Injectable Solution,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
181,MEDICATIE_CS00184074_0011229852_0012460086,WATER OPLOSMIDDEL PARENTERAAL AMP 20ML,819,,WATER 20 ml,0011229852_0012460086,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,40722380,Water 20000 MG Injectable Solution,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
182,MEDICATIE_CS00184074_0011229852_0012472675,WATER OPLOSMIDDEL PARENTERAAL AMP 20ML,819,,WATER 20 ml,0011229852_0012472675,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,40722380,Water 20000 MG Injectable Solution,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
183,MEDICATIE_CS00184074_0011229852_0012480969,WATER OPLOSMIDDEL PARENTERAAL AMP 20ML,819,,WATER 20 ml,0011229852_0012480969,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,40722380,Water 20000 MG Injectable Solution,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
184,MEDICATIE_CS00184074_0011229852_0012486363,WATER OPLOSMIDDEL PARENTERAAL AMP 20ML,819,,WATER 20 ml,0011229852_0012486363,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,40722380,Water 20000 MG Injectable Solution,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
185,MEDICATIE_CS00184074_0011229852_0012501234,WATER OPLOSMIDDEL PARENTERAAL AMP 20ML,819,,WATER 20 ml,0011229852_0012501234,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,40722380,Water 20000 MG Injectable Solution,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
186,MEDICATIE_CS00184074_0011229852_0012507857,WATER OPLOSMIDDEL PARENTERAAL AMP 20ML,819,,WATER 20 ml,0011229852_0012507857,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,40722380,Water 20000 MG Injectable Solution,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
187,MEDICATIE_CS00184074_0009954387_0010962181,WATER OPLOSMIDDEL PARENTERAAL AMP 20ML,819,,WATER 20 ml,0009954387_0010962181,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,40722380,Water 20000 MG Injectable Solution,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
188,MEDICATIE_CS00184074_0009954387_0010972977,WATER OPLOSMIDDEL PARENTERAAL AMP 20ML,819,,WATER 20 ml,0009954387_0010972977,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,40722380,Water 20000 MG Injectable Solution,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
189,MEDICATIE_CS00184074_0009954387_0010977851,WATER OPLOSMIDDEL PARENTERAAL AMP 20ML,819,,WATER 20 ml,0009954387_0010977851,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,40722380,Water 20000 MG Injectable Solution,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
